batch_loss
"[4.238635063171387, 4.075777053833008, 3.929464340209961, 3.874052047729492, 3.817567825317383, 3.741050958633423, 3.674450635910034, 3.68723726272583, 3.599973201751709, 3.673785448074341, 3.5527515411376953, 3.5822269916534424, 3.529815196990967, 3.5160317420959473, 3.4509055614471436, 3.4226231575012207, 3.4286606311798096, 3.3747377395629883, 3.3288815021514893, 3.3785898685455322, 3.295624017715454, 3.2702271938323975, 3.3148796558380127, 3.2193100452423096, 3.1726019382476807, 3.192701578140259, 3.082348108291626, 3.1014606952667236, 3.0690701007843018, 3.056485652923584, 3.003112316131592, 2.997699737548828, 2.9769906997680664, 2.9737071990966797, 2.9286789894104004, 2.8731226921081543, 2.8800432682037354, 2.844301700592041, 2.837207555770874, 2.81795334815979, 2.7941970825195312, 2.762396812438965, 2.7647688388824463, 2.7197227478027344, 2.745727777481079, 2.685373544692993, 2.6637723445892334, 2.6493349075317383, 2.629847526550293, 2.6877613067626953, 2.6959469318389893, 2.586095094680786, 2.5951626300811768, 2.5463011264801025, 2.5111021995544434, 2.5357666015625, 2.505526065826416, 2.493706464767456, 2.4494361877441406, 2.448124408721924, 2.4262495040893555, 2.403099536895752, 2.3958754539489746, 2.3668413162231445, 2.3328919410705566, 2.349353313446045, 2.328249454498291, 2.3141539096832275, 2.272514581680298, 2.257020950317383, 2.250408172607422, 2.256112575531006, 2.2272863388061523, 2.4810872077941895, 2.355975389480591, 2.2399179935455322, 2.212684392929077, 2.2577052116394043, 2.213000535964966, 2.1853415966033936, 2.1730868816375732, 2.137655258178711, 2.1094613075256348, 2.1610021591186523, 2.113192081451416, 2.118248701095581, 2.1139259338378906, 2.07808256149292, 2.124544143676758, 2.074572801589966, 2.062985897064209, 2.034557819366455, 2.057642936706543, 2.0702388286590576, 2.0478875637054443, 2.0376172065734863, 2.073371171951294, 2.034813404083252, 2.0476317405700684, 2.0406606197357178, 2.0169904232025146, 1.998603105545044, 2.0319595336914062, 1.9990768432617188, 2.027472734451294, 1.9980469942092896, 2.017965793609619, 2.0012125968933105, 1.9977778196334839, 2.0315864086151123, 1.999912977218628, 2.0202791690826416, 2.0093836784362793, 2.0202221870422363, 1.9889726638793945, 2.034050226211548, 2.0040032863616943, 2.0118463039398193, 2.0309600830078125, 1.987166404724121, 1.979255199432373, 2.0205602645874023, 1.983742117881775, 1.9960969686508179, 2.0178816318511963, 2.005725860595703, 1.979306697845459, 2.001455545425415, 2.0140140056610107, 1.9683960676193237, 2.0170505046844482, 1.9935388565063477, 1.9810994863510132, 2.007540225982666]"
"[1.9692250490188599, 1.9630261659622192, 1.9811179637908936, 2.018319845199585, 2.00821590423584, 1.9997035264968872, 1.9817973375320435, 2.006411552429199, 2.004725933074951, 1.9780343770980835, 1.9700379371643066, 1.9787888526916504, 2.009512186050415, 2.001960039138794, 2.0132486820220947, 1.9721601009368896, 1.9728329181671143, 1.9876166582107544, 1.9403107166290283, 1.972485899925232, 1.9792872667312622, 1.9731934070587158, 1.9545552730560303, 1.995194911956787, 2.00177001953125, 1.9825539588928223, 1.97628653049469, 1.9859943389892578, 1.9860882759094238, 1.951383113861084, 1.9572914838790894, 1.9764310121536255, 1.9586342573165894, 1.9482126235961914, 1.98428213596344, 1.967390775680542, 1.9590661525726318, 1.9468566179275513, 1.9926217794418335, 2.0250372886657715, 1.9697849750518799, 1.9745906591415405, 1.978631854057312, 1.9677178859710693, 1.9737508296966553, 1.9599360227584839, 1.9711387157440186, 1.9749845266342163, 1.9654178619384766, 1.9692533016204834, 1.9922720193862915, 1.9900320768356323, 1.9544165134429932, 1.9632526636123657, 1.9578219652175903, 1.9503722190856934, 1.9640778303146362, 1.9508590698242188, 1.9863436222076416, 1.9501142501831055, 1.9600920677185059, 1.9740772247314453, 1.95595121383667, 1.9782401323318481, 1.9492464065551758, 1.9325367212295532, 1.9763641357421875, 1.9608867168426514, 1.9632530212402344, 1.9299887418746948, 1.9827892780303955, 1.9719655513763428, 1.9986284971237183, 1.96323561668396, 1.9251809120178223, 1.9545336961746216, 1.9384039640426636, 1.9335250854492188, 1.947008728981018, 1.932167410850525, 1.9655370712280273, 1.9270989894866943, 1.9811890125274658, 1.947812557220459, 1.9177722930908203, 1.9306495189666748, 1.9569519758224487, 1.9594241380691528, 1.926130771636963, 1.950811505317688, 1.9404113292694092, 1.9590593576431274, 1.9640246629714966, 1.9316612482070923, 1.9465441703796387, 1.9668439626693726, 1.958344578742981, 1.9437057971954346, 1.9577358961105347, 1.9667737483978271, 1.938312292098999, 1.9393583536148071, 1.9340054988861084, 1.9150593280792236, 1.973075270652771, 1.9390301704406738, 1.9430065155029297, 1.921863317489624, 1.9341280460357666, 1.959112524986267, 1.936997413635254, 1.931978702545166, 1.9294757843017578, 1.9629020690917969, 1.9353998899459839, 1.9660096168518066, 1.9087707996368408, 1.9420877695083618, 1.9026778936386108, 1.9198803901672363, 1.9358289241790771, 1.9639973640441895, 1.9903285503387451, 1.9335695505142212, 1.9407576322555542, 1.9155137538909912, 1.9456924200057983, 1.9583113193511963, 1.9758555889129639, 1.8862829208374023, 1.959570050239563, 1.9564813375473022, 1.9204901456832886, 1.9385572671890259]"
"[1.9583556652069092, 1.928048849105835, 1.9305086135864258, 1.9076393842697144, 1.9203252792358398, 1.9300036430358887, 1.9094939231872559, 1.8784981966018677, 1.9436554908752441, 1.9578465223312378, 1.9599950313568115, 1.9000060558319092, 1.9050874710083008, 1.9252818822860718, 1.9259426593780518, 1.8851357698440552, 1.9306159019470215, 1.9264053106307983, 1.9081438779830933, 1.93776535987854, 1.9119606018066406, 1.953959584236145, 1.8820134401321411, 1.9011069536209106, 1.918874740600586, 1.919765830039978, 1.9389207363128662, 1.9324547052383423, 1.9246283769607544, 1.9232501983642578, 1.9390530586242676, 1.9241626262664795, 1.9027546644210815, 1.9040217399597168, 1.925471544265747, 1.9454656839370728, 1.9289594888687134, 1.8903330564498901, 1.9217605590820312, 1.8838471174240112, 1.9270867109298706, 1.9408940076828003, 1.9262663125991821, 1.93719482421875, 1.9410884380340576, 1.8984633684158325, 1.9262832403182983, 1.9191157817840576, 1.8983689546585083, 1.9251238107681274, 1.929635763168335, 1.9161208868026733, 1.9048144817352295, 1.8846126794815063, 1.9095001220703125, 1.9236421585083008, 1.9094862937927246, 1.8995468616485596, 1.9075706005096436, 1.9343208074569702, 1.915220856666565, 1.9200093746185303, 1.9130187034606934, 1.8302619457244873, 1.9341487884521484, 1.9277056455612183, 1.9045562744140625, 1.9153611660003662, 1.9022353887557983, 1.89075767993927, 1.9189399480819702, 1.9035618305206299, 1.877451777458191, 1.879212498664856, 1.877000093460083, 1.8996835947036743, 1.9218794107437134, 1.9019109010696411, 1.9027940034866333, 1.9414913654327393, 1.8859692811965942, 1.8664817810058594, 1.9475892782211304, 1.9112470149993896, 1.8880946636199951, 1.9484690427780151, 1.926741123199463, 1.9026978015899658, 1.926572561264038, 1.9060407876968384, 1.9472827911376953, 1.8831006288528442, 1.8990087509155273, 1.915822148323059, 1.9038604497909546, 1.9120672941207886, 1.8765513896942139, 1.9239296913146973, 1.8837549686431885, 1.9134317636489868, 1.9553627967834473, 1.8885273933410645, 1.902502417564392, 1.8920905590057373, 1.8681321144104004, 1.8664891719818115, 1.8691482543945312, 1.943953275680542, 1.9237070083618164, 1.9081757068634033, 1.9126943349838257, 1.8740453720092773, 1.8916181325912476, 1.884787678718567, 1.8885979652404785, 1.8909165859222412, 1.9655598402023315, 1.883854627609253, 1.9180938005447388, 1.8752444982528687, 1.877075433731079, 1.897108793258667, 1.9172918796539307, 1.8827364444732666, 1.9255255460739136, 1.8826634883880615, 1.897542953491211, 1.8768038749694824, 1.9128313064575195, 1.9081331491470337, 1.8909915685653687, 1.860175371170044, 1.8948348760604858, 1.895082712173462]"
"[1.8967316150665283, 1.8636332750320435, 1.8968430757522583, 1.879325270652771, 1.9114259481430054, 1.8952463865280151, 1.8852472305297852, 1.9367468357086182, 1.8274623155593872, 1.898961067199707, 1.9071455001831055, 1.8725254535675049, 1.9046580791473389, 1.8314363956451416, 1.8963323831558228, 1.9011399745941162, 1.921676516532898, 1.8608955144882202, 1.872984528541565, 1.9022337198257446, 1.8954662084579468, 1.8723485469818115, 1.9131470918655396, 1.8827086687088013, 1.8597958087921143, 1.8875200748443604, 1.9271374940872192, 1.9016549587249756, 1.8979636430740356, 1.8835771083831787, 1.9111311435699463, 1.8995510339736938, 1.86464262008667, 1.8838144540786743, 1.8729040622711182, 1.8931471109390259, 1.8814620971679688, 1.885261058807373, 1.8825452327728271, 1.8502568006515503, 1.868388056755066, 1.897574543952942, 1.9017177820205688, 1.9091415405273438, 1.8923072814941406, 1.8612815141677856, 1.8834304809570312, 1.91829252243042, 1.858713150024414, 1.8845679759979248, 1.8616784811019897, 1.8749744892120361, 1.8811051845550537, 1.8680869340896606, 1.9044218063354492, 1.8840888738632202, 1.901247262954712, 1.8683886528015137, 1.8859227895736694, 1.9066379070281982, 1.902560830116272, 1.8971612453460693, 1.9144984483718872, 1.8952440023422241, 1.899191975593567, 1.9057880640029907, 1.880381464958191, 1.9006290435791016, 1.8922724723815918, 1.893483281135559, 1.874961495399475, 1.8866325616836548, 1.9235352277755737, 1.8689414262771606, 1.8930716514587402, 1.9177381992340088, 1.9076168537139893, 1.8901915550231934, 1.8395179510116577, 1.911391258239746, 1.8803181648254395, 1.8844648599624634, 1.8500429391860962, 1.8720002174377441, 1.8595302104949951, 1.860695242881775, 1.8424164056777954, 1.876887559890747, 1.8812357187271118, 1.8524847030639648, 1.8605315685272217, 1.84772789478302, 1.8710561990737915, 1.8247249126434326, 1.8861232995986938, 1.9008833169937134, 1.876272201538086, 1.8776378631591797, 1.8816879987716675, 1.892924189567566, 1.8362611532211304, 1.8541182279586792, 1.9015065431594849, 1.8651759624481201, 1.908851146697998, 1.8856358528137207, 1.8624781370162964, 1.879838466644287, 1.8851072788238525, 1.8661919832229614, 1.864665150642395, 1.8742585182189941, 1.9058736562728882, 1.8612937927246094, 1.8487961292266846, 1.912603735923767, 1.903621792793274, 1.8834704160690308, 1.8345495462417603, 1.8437961339950562, 1.878008484840393, 1.8768185377120972, 1.8767485618591309, 1.830655574798584, 1.8747644424438477, 1.8674709796905518, 1.852545976638794, 1.8688615560531616, 1.8691356182098389, 1.8748677968978882, 1.9105572700500488, 1.9141976833343506, 1.8543123006820679, 1.83450186252594]"
"[1.8841876983642578, 1.874279260635376, 1.869192361831665, 1.9068876504898071, 1.8903642892837524, 1.8726423978805542, 1.889957308769226, 1.8704499006271362, 1.9122061729431152, 1.8155193328857422, 1.871120810508728, 1.8452223539352417, 1.8535367250442505, 1.8916300535202026, 1.8709145784378052, 1.8527964353561401, 1.8192917108535767, 1.830865740776062, 1.8906925916671753, 1.8693262338638306, 1.8749247789382935, 1.8964864015579224, 1.8627057075500488, 1.867440938949585, 1.8539437055587769, 1.8777176141738892, 1.8834282159805298, 1.8769359588623047, 1.8328933715820312, 1.8928627967834473, 1.85336172580719, 1.8872325420379639, 1.8458172082901, 1.874255657196045, 1.8991968631744385, 1.9059410095214844, 1.9036400318145752, 1.8978151082992554, 1.9026514291763306, 1.871081829071045, 1.888789415359497, 1.8765162229537964, 1.8753412961959839, 1.858436107635498, 1.8111985921859741, 1.8561564683914185, 1.8708075284957886, 1.876486897468567, 1.8852440118789673, 1.8777183294296265, 1.831574559211731, 1.8726649284362793, 1.8862619400024414, 1.8368500471115112, 1.8467894792556763, 1.8379122018814087, 1.8596478700637817, 1.9085443019866943, 1.823170781135559, 1.8196989297866821, 1.918282151222229, 1.882192850112915, 1.860454797744751, 1.870681881904602, 1.8466070890426636, 1.855873703956604, 1.8676135540008545, 1.8341960906982422, 1.8997405767440796, 1.8558605909347534, 1.8281768560409546, 1.8955153226852417, 1.891650676727295, 1.9193696975708008, 1.879398226737976, 1.8537509441375732, 1.8579987287521362, 1.8394834995269775, 1.8481577634811401, 1.8477054834365845, 1.8337725400924683, 1.8966580629348755, 1.8588508367538452, 1.8243974447250366, 1.827889323234558, 1.8182916641235352, 1.8602352142333984, 1.8600445985794067, 1.8718743324279785, 1.8827887773513794, 1.8672982454299927, 1.8536317348480225, 1.839318037033081, 1.914648175239563, 1.867326021194458, 1.8571362495422363, 1.8882970809936523, 1.877331018447876, 1.8563443422317505, 1.8253852128982544, 1.9043033123016357, 1.8855209350585938, 1.835595965385437, 1.8916497230529785, 1.8870807886123657, 1.8506944179534912, 1.866106390953064, 1.8706637620925903, 1.847438931465149, 1.8470333814620972, 1.854304552078247, 1.8900386095046997, 1.8928312063217163, 1.9093778133392334, 1.8891689777374268, 1.8984752893447876, 1.8415471315383911, 1.8787806034088135, 1.910860300064087, 1.879066824913025, 1.8561288118362427, 1.8418058156967163, 1.8455567359924316, 1.835313320159912, 1.8563816547393799, 1.9004789590835571, 1.8651496171951294, 1.8464038372039795, 1.8224167823791504, 1.829710841178894, 1.8703752756118774, 1.8611935377120972, 1.8373879194259644, 1.8458200693130493]"
"[1.8494973182678223, 1.8509258031845093, 1.8967381715774536, 1.8562660217285156, 1.8667930364608765, 1.8618894815444946, 1.8253422975540161, 1.8519221544265747, 1.8488491773605347, 1.8429474830627441, 1.8251866102218628, 1.8741177320480347, 1.8553268909454346, 1.8080556392669678, 1.8470038175582886, 1.8167169094085693, 1.8513365983963013, 1.85637629032135, 1.8571668863296509, 1.8631715774536133, 1.8704469203948975, 1.8224376440048218, 1.8811888694763184, 1.8662457466125488, 1.8419653177261353, 1.8034253120422363, 1.8707095384597778, 1.8375811576843262, 1.826278567314148, 1.8683586120605469, 1.86269211769104, 1.8531018495559692, 1.8528555631637573, 1.8602802753448486, 1.8449466228485107, 1.8879413604736328, 1.823909878730774, 1.8451061248779297, 1.8560751676559448, 1.8724111318588257, 1.8631001710891724, 1.8058844804763794, 1.821670413017273, 1.8140870332717896, 1.8346916437149048, 1.8602418899536133, 1.8106980323791504, 1.809588074684143, 1.8290785551071167, 1.8580259084701538, 1.8449890613555908, 1.8433173894882202, 1.8597071170806885, 1.8695964813232422, 1.8385366201400757, 1.880271077156067, 1.8172911405563354, 1.8087538480758667, 1.8248653411865234, 1.8813809156417847, 1.8236080408096313, 1.8448063135147095, 1.908907175064087, 1.886168122291565, 1.822417974472046, 1.8367793560028076, 1.8476378917694092, 1.8651025295257568, 1.8580228090286255, 1.838208794593811, 1.8668009042739868, 1.8869102001190186, 1.8494582176208496, 1.8569878339767456, 1.8701928853988647, 1.808382272720337, 1.8562700748443604, 1.8713446855545044, 1.8487030267715454, 1.8616820573806763, 1.8698395490646362, 1.8276722431182861, 1.8125689029693604, 1.8383572101593018, 1.8096818923950195, 1.847547173500061, 1.8508118391036987, 1.8783217668533325, 1.820450782775879, 1.8529382944107056, 1.8530193567276, 1.839213252067566, 1.8361314535140991, 1.8362044095993042, 1.8859572410583496, 1.8198201656341553, 1.872866153717041, 1.862600326538086, 1.8531606197357178, 1.8265994787216187, 1.857122778892517, 1.8418209552764893, 1.82809317111969, 1.8667851686477661, 1.9073799848556519, 1.8583292961120605, 1.8389246463775635, 1.8327279090881348, 1.8113843202590942, 1.8326057195663452, 1.8606607913970947, 1.821618914604187, 1.8824212551116943, 1.8140242099761963, 1.8208194971084595, 1.840135097503662, 1.8319228887557983, 1.835359811782837, 1.8662587404251099, 1.8379459381103516, 1.843817949295044, 1.847258448600769, 1.8511593341827393, 1.8565233945846558, 1.8655472993850708, 1.8633424043655396, 1.8341848850250244, 1.8460084199905396, 1.8878648281097412, 1.8235578536987305, 1.8867316246032715, 1.8792269229888916, 1.8354477882385254, 1.8535079956054688]"
"[1.8402986526489258, 1.7756221294403076, 1.8719998598098755, 1.8159618377685547, 1.840500831604004, 1.8552058935165405, 1.8654656410217285, 1.842824101448059, 1.836135745048523, 1.837702989578247, 1.8158992528915405, 1.8724207878112793, 1.812241792678833, 1.8294581174850464, 1.8307445049285889, 1.8137840032577515, 1.7996501922607422, 1.880286455154419, 1.8389465808868408, 1.8377875089645386, 1.8599807024002075, 1.7777976989746094, 1.857617735862732, 1.8446781635284424, 1.8217097520828247, 1.7896199226379395, 1.782866358757019, 1.8141016960144043, 1.783551573753357, 1.8431997299194336, 1.8554917573928833, 1.8233838081359863, 1.797408103942871, 1.84053373336792, 1.8210426568984985, 1.8091316223144531, 1.8044331073760986, 1.8123583793640137, 1.8129477500915527, 1.8567763566970825, 1.86166250705719, 1.8553597927093506, 1.8239120244979858, 1.8829387426376343, 1.8190330266952515, 1.8671716451644897, 1.9038923978805542, 1.8559789657592773, 1.861338496208191, 1.8090280294418335, 1.8454500436782837, 1.8209809064865112, 1.8399174213409424, 1.8772509098052979, 1.864042043685913, 1.8085614442825317, 1.8297983407974243, 1.8475452661514282, 1.816210389137268, 1.8421868085861206, 1.8373466730117798, 1.7934514284133911, 1.830573320388794, 1.831119418144226, 1.7969807386398315, 1.851562261581421, 1.7817387580871582, 1.8448914289474487, 1.8222122192382812, 1.827713966369629, 1.8309844732284546, 1.7952386140823364, 1.7912559509277344, 1.8390147686004639, 1.807533860206604, 1.844422459602356, 1.869276523590088, 1.8365840911865234, 1.8705782890319824, 1.836940050125122, 1.8083372116088867, 1.8626948595046997, 1.8287874460220337, 1.8406493663787842, 1.8064554929733276, 1.8120148181915283, 1.8270176649093628, 1.856690526008606, 1.8318997621536255, 1.8382210731506348, 1.8123902082443237, 1.8569740056991577, 1.850205898284912, 1.833222508430481, 1.8529577255249023, 1.852989673614502, 1.8450279235839844, 1.8264378309249878, 1.8424311876296997, 1.816794514656067, 1.8536916971206665, 1.8403301239013672, 1.8423906564712524, 1.8245298862457275, 1.821614146232605, 1.827996015548706, 1.8413761854171753, 1.827446699142456, 1.8645610809326172, 1.8228282928466797, 1.8863662481307983, 1.878759741783142, 1.859493613243103, 1.823058843612671, 1.8211157321929932, 1.827459692955017, 1.8497365713119507, 1.8550989627838135, 1.8112722635269165, 1.8619048595428467, 1.8781859874725342, 1.812752366065979, 1.8602913618087769, 1.8102363348007202, 1.8394761085510254, 1.8121838569641113, 1.8444887399673462, 1.8493328094482422, 1.8346134424209595, 1.8210684061050415, 1.8455678224563599, 1.8028171062469482, 1.8142114877700806, 1.8388317823410034]"
"[1.8182977437973022, 1.8363345861434937, 1.8383162021636963, 1.817925214767456, 1.8130968809127808, 1.7955517768859863, 1.8097529411315918, 1.8530527353286743, 1.8514429330825806, 1.814432978630066, 1.8495590686798096, 1.8375933170318604, 1.860198736190796, 1.805916666984558, 1.856513261795044, 1.841413974761963, 1.8320001363754272, 1.800588846206665, 1.8350919485092163, 1.8664941787719727, 1.815810203552246, 1.8286799192428589, 1.7762107849121094, 1.8424023389816284, 1.842055082321167, 1.8219330310821533, 1.8670188188552856, 1.8447595834732056, 1.8235421180725098, 1.8328006267547607, 1.8312288522720337, 1.8367500305175781, 1.860153317451477, 1.838274598121643, 1.8560272455215454, 1.8811842203140259, 1.8069963455200195, 1.8502832651138306, 1.810357689857483, 1.824440360069275, 1.8061213493347168, 1.84041428565979, 1.8805792331695557, 1.852502703666687, 1.8392518758773804, 1.7911032438278198, 1.8118200302124023, 1.8184376955032349, 1.8402018547058105, 1.8426156044006348, 1.8129521608352661, 1.8313921689987183, 1.8198120594024658, 1.8127247095108032, 1.8171204328536987, 1.766420602798462, 1.800139307975769, 1.8312772512435913, 1.826805830001831, 1.81932532787323, 1.8246272802352905, 1.8457508087158203, 1.8183872699737549, 1.835112452507019, 1.8336338996887207, 1.8252983093261719, 1.8042830228805542, 1.8353809118270874, 1.8463411331176758, 1.8128858804702759, 1.7906001806259155, 1.8405481576919556, 1.8133735656738281, 1.8703382015228271, 1.8323053121566772, 1.8530266284942627, 1.8306490182876587, 1.8042906522750854, 1.8424657583236694, 1.8407878875732422, 1.8299617767333984, 1.8340562582015991, 1.8523485660552979, 1.7735583782196045, 1.8257778882980347, 1.8516268730163574, 1.8564012050628662, 1.8199259042739868, 1.812755823135376, 1.8293431997299194, 1.8247097730636597, 1.8377420902252197, 1.795123815536499, 1.8738776445388794, 1.8021260499954224, 1.8310730457305908, 1.8358154296875, 1.8270258903503418, 1.8373169898986816, 1.8278993368148804, 1.7901811599731445, 1.828619360923767, 1.8386820554733276, 1.802372694015503, 1.8414883613586426, 1.8350226879119873, 1.8040159940719604, 1.8064106702804565, 1.8293921947479248, 1.811414122581482, 1.8444489240646362, 1.852533221244812, 1.8432596921920776, 1.8205897808074951, 1.7904683351516724, 1.8405719995498657, 1.8761310577392578, 1.8066363334655762, 1.8782069683074951, 1.8092894554138184, 1.8688808679580688, 1.8256266117095947, 1.8248302936553955, 1.8297169208526611, 1.8441007137298584, 1.8072917461395264, 1.8383443355560303, 1.8328628540039062, 1.836889386177063, 1.7824960947036743, 1.8597025871276855, 1.875507116317749, 1.8395166397094727, 1.8234102725982666]"
"[1.793030858039856, 1.84480619430542, 1.8241338729858398, 1.7897788286209106, 1.841825246810913, 1.8443434238433838, 1.8088300228118896, 1.816403865814209, 1.827325463294983, 1.798246145248413, 1.7821744680404663, 1.7793669700622559, 1.7828854322433472, 1.7892063856124878, 1.8106039762496948, 1.812446117401123, 1.8022528886795044, 1.8103054761886597, 1.8386263847351074, 1.8335133790969849, 1.7826696634292603, 1.754407286643982, 1.809837818145752, 1.8280866146087646, 1.8201724290847778, 1.7757359743118286, 1.8451406955718994, 1.8096158504486084, 1.8059395551681519, 1.8042171001434326, 1.7889323234558105, 1.7927885055541992, 1.7871836423873901, 1.7790457010269165, 1.7985399961471558, 1.7790359258651733, 1.794150710105896, 1.852787733078003, 1.8355519771575928, 1.8159706592559814, 1.8337568044662476, 1.8129850625991821, 1.7683740854263306, 1.8167212009429932, 1.7766995429992676, 1.809253454208374, 1.80228853225708, 1.7684077024459839, 1.8061537742614746, 1.780415654182434, 1.766438603401184, 1.7970240116119385, 1.8223544359207153, 1.790532112121582, 1.7761659622192383, 1.8274662494659424, 1.779181718826294, 1.779197096824646, 1.803845763206482, 1.795216679573059, 1.8047986030578613, 1.8015292882919312, 1.8095513582229614, 1.7701398134231567, 1.8087396621704102, 1.808126449584961, 1.829569697380066, 1.7981351613998413, 1.7866910696029663, 1.8325321674346924, 1.8536908626556396, 1.8279772996902466, 1.7967007160186768, 1.8208179473876953, 1.803970456123352, 1.8446054458618164, 1.7931431531906128, 1.790826678276062, 1.7967180013656616, 1.8044168949127197, 1.7865606546401978, 1.800419807434082, 1.7879971265792847, 1.8279160261154175, 1.788323998451233, 1.8447638750076294, 1.8113360404968262, 1.8176575899124146, 1.785416603088379, 1.807699203491211, 1.8042569160461426, 1.7752361297607422, 1.7612369060516357, 1.7934465408325195, 1.7765557765960693, 1.8080339431762695, 1.7886054515838623, 1.7761950492858887, 1.7718509435653687, 1.7900652885437012, 1.8212553262710571, 1.8030275106430054, 1.8013348579406738, 1.790922999382019, 1.844842553138733, 1.7815783023834229, 1.8044506311416626, 1.7877436876296997, 1.8203861713409424, 1.7829502820968628, 1.8092689514160156, 1.8028957843780518, 1.8110271692276, 1.7857816219329834, 1.7727818489074707, 1.8250973224639893, 1.8131687641143799, 1.769989013671875, 1.81022047996521, 1.8204365968704224, 1.8081985712051392, 1.8119142055511475, 1.8037232160568237, 1.7777072191238403, 1.7928085327148438, 1.7662265300750732, 1.8109170198440552, 1.8167121410369873, 1.8186640739440918, 1.7886093854904175, 1.8320820331573486, 1.784745216369629, 1.8162109851837158, 1.7852662801742554]"
"[1.764750599861145, 1.8123217821121216, 1.797433853149414, 1.8038828372955322, 1.8165805339813232, 1.812059760093689, 1.8096429109573364, 1.7970492839813232, 1.7842758893966675, 1.802571415901184, 1.8104609251022339, 1.7992295026779175, 1.8170422315597534, 1.809158205986023, 1.7728126049041748, 1.7931379079818726, 1.7890617847442627, 1.8191190958023071, 1.834149956703186, 1.803990364074707, 1.778505802154541, 1.7858561277389526, 1.7988258600234985, 1.8108233213424683, 1.847225546836853, 1.8420984745025635, 1.7960652112960815, 1.7458419799804688, 1.8122841119766235, 1.7674002647399902, 1.820753812789917, 1.8052352666854858, 1.8151047229766846, 1.797042727470398, 1.8147218227386475, 1.7918356657028198, 1.7347056865692139, 1.8362629413604736, 1.8313515186309814, 1.802575945854187, 1.7490602731704712, 1.799765706062317, 1.780119776725769, 1.8154091835021973, 1.8349354267120361, 1.8004764318466187, 1.806882619857788, 1.7635879516601562, 1.8015027046203613, 1.7504987716674805, 1.8177437782287598, 1.805067777633667, 1.741308569908142, 1.8095546960830688, 1.7957072257995605, 1.7871843576431274, 1.8126428127288818, 1.7980549335479736, 1.7715314626693726, 1.8283241987228394, 1.827018141746521, 1.7910996675491333, 1.7467222213745117, 1.8016033172607422, 1.794992446899414, 1.80797278881073, 1.7613674402236938, 1.8058074712753296, 1.8034391403198242, 1.8224213123321533, 1.763057827949524, 1.7810615301132202, 1.7674617767333984, 1.815201759338379, 1.7806557416915894, 1.7784684896469116, 1.8017691373825073, 1.7990916967391968, 1.8226919174194336, 1.7916628122329712, 1.8070447444915771, 1.7665073871612549, 1.8270677328109741, 1.800142765045166, 1.8026779890060425, 1.8029050827026367, 1.7245656251907349, 1.80513596534729, 1.7957878112792969, 1.8160167932510376, 1.790333867073059, 1.7778888940811157, 1.7833062410354614, 1.7891196012496948, 1.8254677057266235, 1.7827889919281006, 1.7674695253372192, 1.8306605815887451, 1.8089638948440552, 1.8454033136367798, 1.7891374826431274, 1.7588526010513306, 1.7798627614974976, 1.813306450843811, 1.8205538988113403, 1.818257451057434, 1.775433897972107, 1.802140474319458, 1.8406600952148438, 1.7756409645080566, 1.781257152557373, 1.7884937524795532, 1.8253251314163208, 1.7501112222671509, 1.815778374671936, 1.7943958044052124, 1.7836956977844238, 1.8317129611968994, 1.8410227298736572, 1.798020839691162, 1.7862426042556763, 1.8200491666793823, 1.808171272277832, 1.8434014320373535, 1.8029288053512573, 1.7978861331939697, 1.7863653898239136, 1.7793347835540771, 1.8019311428070068, 1.7947264909744263, 1.821845531463623, 1.79243004322052, 1.8112354278564453, 1.773531198501587]"
